0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.460003211994909122e-06
2.920006423989818245e-06
4.380009635984727367e-06
4.380009635984727367e-06
1.022002248407538616e-05
2.044004496815077232e-05
4.234009314818543146e-05
8.030017666038613555e-05
1.328602922926469532e-04
2.146204721650279978e-04
3.401807483977004054e-04
5.197611434745175174e-04
7.854817280598114237e-04
1.165082563181596420e-03
1.569503452907627938e-03
2.084884586746049706e-03
2.728746003241244722e-03
3.441227570700644556e-03
4.219409282700370412e-03
5.107091235600713652e-03
6.018133239893086461e-03
7.051815513994141860e-03
8.184778006511628234e-03
9.415560714233550677e-03
1.081278378812433605e-02
1.230198706437157785e-02
1.391237060721528529e-02
1.575197465434419186e-02
1.775363905800597664e-02
2.002832406231291884e-02
2.258478968653732100e-02
2.538799585359086119e-02
2.855620282364623730e-02
3.202517045537500717e-02
3.612631947790290177e-02
4.067860949294088702e-02
4.586746090841398171e-02
5.175127385280242631e-02
5.847604864730704399e-02
6.604032528871561780e-02
7.482224460893815987e-02
8.465682624501769116e-02
9.573971062736341686e-02
1.083424583534083885e-01
1.227789701137342870e-01
1.390682259500970464e-01
1.575022265048983128e-01
1.779101514023331276e-01
2.001562203436847431e-01
2.254478559852831632e-01
2.539836187639612497e-01
2.847225263895580838e-01
3.161271954798300365e-01
3.469434832756631559e-01
3.777685310907683558e-01
4.104696830333026680e-01
4.471873038120683930e-01
4.899726979399354754e-01
5.425693136524900595e-01
6.148321726307797164e-01
7.366504606310133596e-01
1.000000000000000000e+00
